id,postcode,province_id,location
5510,65000,65,65000 ไผ่ขอดอน เมืองพิษณุโลก พิษณุโลก
5511,65230,65,65230 งิ้วงาม เมืองพิษณุโลก พิษณุโลก
5512,65120,65,65120 นครไทย นครไทย พิษณุโลก
5513,65120,65,65120 หนองกะท้าว นครไทย พิษณุโลก
5514,65120,65,65120 บ้านแยง นครไทย พิษณุโลก
5515,65120,65,65120 เนินเพิ่ม นครไทย พิษณุโลก
5516,65120,65,65120 นาบัว นครไทย พิษณุโลก
5517,65120,65,65120 นครชุม นครไทย พิษณุโลก
5518,65120,65,65120 น้ำกุ่ม นครไทย พิษณุโลก
5519,65120,65,65120 ยางโกลน นครไทย พิษณุโลก
5520,65120,65,65120 บ่อโพธิ์ นครไทย พิษณุโลก
5521,65120,65,65120 บ้านพร้าว นครไทย พิษณุโลก
5522,65120,65,65120 ห้วยเฮี้ย นครไทย พิษณุโลก
5523,65170,65,65170 ป่าแดง ชาติตระการ พิษณุโลก
5524,65170,65,65170 ชาติตระการ ชาติตระการ พิษณุโลก
5525,65170,65,65170 สวนเมี่ยง ชาติตระการ พิษณุโลก
5526,65170,65,65170 บ้านดง ชาติตระการ พิษณุโลก
5527,65170,65,65170 บ่อภาค ชาติตระการ พิษณุโลก
5528,65170,65,65170 ท่าสะแก ชาติตระการ พิษณุโลก
5529,65140,65,65140 บางระกำ บางระกำ พิษณุโลก
5530,65140,65,65140 ปลักแรด บางระกำ พิษณุโลก
5531,65140,65,65140 พันเสา บางระกำ พิษณุโลก
5532,65140,65,65140 วังอิทก บางระกำ พิษณุโลก
5533,65140,65,65140 บึงกอก บางระกำ พิษณุโลก
5534,65140,65,65140 หนองกุลา บางระกำ พิษณุโลก
5535,65140,65,65140 ชุมแสงสงคราม บางระกำ พิษณุโลก
5536,65140,65,65140 นิคมพัฒนา บางระกำ พิษณุโลก
5537,65140,65,65140 บ่อทอง บางระกำ พิษณุโลก
5538,65140,65,65140 ท่านางงาม บางระกำ พิษณุโลก
5539,65240,65,65240 คุยม่วง บางระกำ พิษณุโลก
5540,65240,65,65240 ชุมแสงสงคราม บางระกำ พิษณุโลก
5541,64170,65,64170 ชุมแสงสงคราม บางระกำ พิษณุโลก
5542,65110,65,65110 บางกระทุ่ม บางกระทุ่ม พิษณุโลก
5543,65110,65,65110 บ้านไร่ บางกระทุ่ม พิษณุโลก
5544,65110,65,65110 โคกสลุด บางกระทุ่ม พิษณุโลก
5545,65110,65,65110 สนามคลี บางกระทุ่ม พิษณุโลก
5546,65110,65,65110 ท่าตาล บางกระทุ่ม พิษณุโลก
5547,65110,65,65110 ไผ่ล้อม บางกระทุ่ม พิษณุโลก
5548,65110,65,65110 นครป่าหมาก บางกระทุ่ม พิษณุโลก
5549,65210,65,65210 เนินกุ่ม บางกระทุ่ม พิษณุโลก
5550,65210,65,65210 วัดตายม บางกระทุ่ม พิษณุโลก
5551,65150,65,65150 พรหมพิราม พรหมพิราม พิษณุโลก
5552,65150,65,65150 ท่าช้าง พรหมพิราม พิษณุโลก
5553,65180,65,65180 วงฆ้อง พรหมพิราม พิษณุโลก
5554,65150,65,65150 มะตูม พรหมพิราม พิษณุโลก
5555,65150,65,65150 หอกลอง พรหมพิราม พิษณุโลก
5556,65180,65,65180 ศรีภิรมย์ พรหมพิราม พิษณุโลก
5557,65180,65,65180 ตลุกเทียม พรหมพิราม พิษณุโลก
5558,65150,65,65150 วังวน พรหมพิราม พิษณุโลก
5559,65150,65,65150 หนองแขม พรหมพิราม พิษณุโลก
5560,65180,65,65180 มะต้อง พรหมพิราม พิษณุโลก
5561,65150,65,65150 ทับยายเชียง พรหมพิราม พิษณุโลก
5562,65180,65,65180 ดงประคำ พรหมพิราม พิษณุโลก
5563,65160,65,65160 วัดโบสถ์ วัดโบสถ์ พิษณุโลก
5564,65160,65,65160 ท่างาม วัดโบสถ์ พิษณุโลก
5565,65160,65,65160 ท้อแท้ วัดโบสถ์ พิษณุโลก
5566,65160,65,65160 บ้านยาง วัดโบสถ์ พิษณุโลก
5567,65160,65,65160 หินลาด วัดโบสถ์ พิษณุโลก
5568,65160,65,65160 คันโช้ง วัดโบสถ์ พิษณุโลก
5569,65130,65,65130 วังทอง วังทอง พิษณุโลก
5570,65130,65,65130 พันชาลี วังทอง พิษณุโลก
5571,65130,65,65130 แม่ระกา วังทอง พิษณุโลก
5572,65220,65,65220 บ้านกลาง วังทอง พิษณุโลก
5573,65130,65,65130 วังพิกุล วังทอง พิษณุโลก
5574,65220,65,65220 แก่งโสภา วังทอง พิษณุโลก
5575,65130,65,65130 ท่าหมื่นราม วังทอง พิษณุโลก
5576,65130,65,65130 วังนกแอ่น วังทอง พิษณุโลก
5577,65130,65,65130 หนองพระ วังทอง พิษณุโลก
5578,65130,65,65130 ชัยนาม วังทอง พิษณุโลก
5579,65130,65,65130 ดินทอง วังทอง พิษณุโลก
5580,65190,65,65190 ชมพู เนินมะปราง พิษณุโลก
5581,65190,65,65190 บ้านมุง เนินมะปราง พิษณุโลก
5582,65190,65,65190 ไทรย้อย เนินมะปราง พิษณุโลก
5583,65190,65,65190 วังโพรง เนินมะปราง พิษณุโลก
5584,65190,65,65190 บ้านน้อยซุ้มขี้เหล็ก เนินมะปราง พิษณุโลก
5585,65190,65,65190 เนินมะปราง เนินมะปราง พิษณุโลก
5586,65190,65,65190 วังยาง เนินมะปราง พิษณุโลก
5587,65190,65,65190 โคกแหลม เนินมะปราง พิษณุโลก
5588,66000,66,66000 ในเมือง เมืองพิจิตร พิจิตร
5589,66000,66,66000 ไผ่ขวาง เมืองพิจิตร พิจิตร
5590,66000,66,66000 ย่านยาว เมืองพิจิตร พิจิตร
5591,66000,66,66000 ท่าฬ่อ เมืองพิจิตร พิจิตร
5592,66000,66,66000 ปากทาง เมืองพิจิตร พิจิตร
5593,66000,66,66000 คลองคะเชนทร์ เมืองพิจิตร พิจิตร
5594,66000,66,66000 โรงช้าง เมืองพิจิตร พิจิตร
5595,66000,66,66000 เมืองเก่า เมืองพิจิตร พิจิตร
5596,66000,66,66000 ท่าหลวง เมืองพิจิตร พิจิตร
5597,66000,66,66000 บ้านบุ่ง เมืองพิจิตร พิจิตร
5598,66000,66,66000 ฆะมัง เมืองพิจิตร พิจิตร
5599,66170,66,66170 ดงป่าคำ เมืองพิจิตร พิจิตร
5600,66170,66,66170 หัวดง เมืองพิจิตร พิจิตร
5601,66000,66,66000 ป่ามะคาบ เมืองพิจิตร พิจิตร
5602,66000,66,66000 สายคำโห้ เมืองพิจิตร พิจิตร
5603,66170,66,66170 ดงกลาง เมืองพิจิตร พิจิตร
5604,66170,66,66170 ฆะมัง เมืองพิจิตร พิจิตร
5605,66180,66,66180 วังทรายพูน วังทรายพูน พิจิตร
5606,66180,66,66180 หนองปลาไหล วังทรายพูน พิจิตร
5607,66180,66,66180 หนองพระ วังทรายพูน พิจิตร
5608,66180,66,66180 หนองปล้อง วังทรายพูน พิจิตร
5609,66190,66,66190 โพธิ์ประทับช้าง โพธิ์ประทับช้าง พิจิตร
5610,66190,66,66190 ไผ่ท่าโพ โพธิ์ประทับช้าง พิจิตร
5611,66190,66,66190 วังจิก โพธิ์ประทับช้าง พิจิตร
5612,66190,66,66190 ไผ่รอบ โพธิ์ประทับช้าง พิจิตร
5613,66190,66,66190 ดงเสือเหลือง โพธิ์ประทับช้าง พิจิตร
5614,66190,66,66190 เนินสว่าง โพธิ์ประทับช้าง พิจิตร
5615,66190,66,66190 ทุ่งใหญ่ โพธิ์ประทับช้าง พิจิตร
5616,66110,66,66110 ตะพานหิน ตะพานหิน พิจิตร
5617,66110,66,66110 งิ้วราย ตะพานหิน พิจิตร
5618,66110,66,66110 ห้วยเกตุ ตะพานหิน พิจิตร
5619,66110,66,66110 ไทรโรงโขน ตะพานหิน พิจิตร
5620,66110,66,66110 หนองพยอม ตะพานหิน พิจิตร
5621,66150,66,66150 ทุ่งโพธิ์ ตะพานหิน พิจิตร
5622,66110,66,66110 ดงตะขบ ตะพานหิน พิจิตร
5623,66110,66,66110 คลองคูณ ตะพานหิน พิจิตร
5624,66110,66,66110 วังสำโรง ตะพานหิน พิจิตร
5625,66110,66,66110 วังหว้า ตะพานหิน พิจิตร
5626,66150,66,66150 วังหลุม ตะพานหิน พิจิตร
5627,66110,66,66110 ทับหมัน ตะพานหิน พิจิตร
5628,66110,66,66110 ไผ่หลวง ตะพานหิน พิจิตร
5629,66120,66,66120 บางมูลนาก บางมูลนาก พิจิตร
5630,66120,66,66120 บางไผ่ บางมูลนาก พิจิตร
5631,66120,66,66120 หอไกร บางมูลนาก พิจิตร
5632,66120,66,66120 เนินมะกอก บางมูลนาก พิจิตร
5633,66120,66,66120 วังสำโรง บางมูลนาก พิจิตร
5634,66120,66,66120 ภูมิ บางมูลนาก พิจิตร
5635,66120,66,66120 วังกรด บางมูลนาก พิจิตร
5636,66120,66,66120 ห้วยเขน บางมูลนาก พิจิตร
5637,66210,66,66210 วังตะกู บางมูลนาก พิจิตร
5638,66120,66,66120 ลำประดา บางมูลนาก พิจิตร
5639,66130,66,66130 โพทะเล โพทะเล พิจิตร
5640,66130,66,66130 ท้ายน้ำ โพทะเล พิจิตร
5641,66130,66,66130 ทะนง โพทะเล พิจิตร
5642,66130,66,66130 ท่าบัว โพทะเล พิจิตร
5643,66130,66,66130 ทุ่งน้อย โพทะเล พิจิตร
5644,66130,66,66130 ท่าขมิ้น โพทะเล พิจิตร
5645,66130,66,66130 ท่าเสา โพทะเล พิจิตร
5646,66130,66,66130 บางคลาน โพทะเล พิจิตร
5647,66130,66,66130 ท่านั่ง โพทะเล พิจิตร
5648,66130,66,66130 บ้านน้อย โพทะเล พิจิตร
5649,66130,66,66130 วัดขวาง โพทะเล พิจิตร
5650,66140,66,66140 สามง่าม สามง่าม พิจิตร
5651,66220,66,66220 กำแพงดิน สามง่าม พิจิตร
5652,66140,66,66140 รังนก สามง่าม พิจิตร
5653,66140,66,66140 เนินปอ สามง่าม พิจิตร
5654,66140,66,66140 หนองโสน สามง่าม พิจิตร
5655,66150,66,66150 ทับคล้อ ทับคล้อ พิจิตร
5656,66230,66,66230 เขาทราย ทับคล้อ พิจิตร
5657,66230,66,66230 เขาเจ็ดลูก ทับคล้อ พิจิตร
5658,66150,66,66150 ท้ายทุ่ง ทับคล้อ พิจิตร
5659,66160,66,66160 สากเหล็ก สากเหล็ก พิจิตร
5660,66160,66,66160 ท่าเยี่ยม สากเหล็ก พิจิตร
5661,66160,66,66160 คลองทราย สากเหล็ก พิจิตร
5662,66160,66,66160 หนองหญ้าไทร สากเหล็ก พิจิตร
5663,66160,66,66160 วังทับไทร สากเหล็ก พิจิตร
5664,66130,66,66130 ห้วยแก้ว บึงนาราง พิจิตร
5665,66130,66,66130 โพธิ์ไทรงาม บึงนาราง พิจิตร
5666,66130,66,66130 แหลมรัง บึงนาราง พิจิตร
5667,66130,66,66130 บางลาย บึงนาราง พิจิตร
5668,66130,66,66130 บึงนาราง บึงนาราง พิจิตร
5669,66210,66,66210 วังงิ้วใต้ ดงเจริญ พิจิตร
5670,66210,66,66210 วังงิ้ว ดงเจริญ พิจิตร
5671,66210,66,66210 ห้วยร่วม ดงเจริญ พิจิตร
5672,66210,66,66210 ห้วยพุก ดงเจริญ พิจิตร
5673,66210,66,66210 สำนักขุนเณร ดงเจริญ พิจิตร
5674,66140,66,66140 บ้านนา วชิรบารมี พิจิตร
5675,66140,66,66140 บึงบัว วชิรบารมี พิจิตร
5676,66140,66,66140 วังโมกข์ วชิรบารมี พิจิตร
5677,66220,66,66220 หนองหลุม วชิรบารมี พิจิตร
5678,67000,67,67000 ในเมือง เมืองเพชรบูรณ์ เพชรบูรณ์
5679,67000,67,67000 ตะเบาะ เมืองเพชรบูรณ์ เพชรบูรณ์
5680,67000,67,67000 บ้านโตก เมืองเพชรบูรณ์ เพชรบูรณ์
5681,67000,67,67000 สะเดียง เมืองเพชรบูรณ์ เพชรบูรณ์
5682,67000,67,67000 ป่าเลา เมืองเพชรบูรณ์ เพชรบูรณ์
5683,67000,67,67000 นางั่ว เมืองเพชรบูรณ์ เพชรบูรณ์
5684,67250,67,67250 ท่าพล เมืองเพชรบูรณ์ เพชรบูรณ์
5685,67000,67,67000 ดงมูลเหล็ก เมืองเพชรบูรณ์ เพชรบูรณ์
5686,67000,67,67000 บ้านโคก เมืองเพชรบูรณ์ เพชรบูรณ์
5687,67000,67,67000 ชอนไพร เมืองเพชรบูรณ์ เพชรบูรณ์
5688,67000,67,67000 นาป่า เมืองเพชรบูรณ์ เพชรบูรณ์
5689,67210,67,67210 นายม เมืองเพชรบูรณ์ เพชรบูรณ์
5690,67210,67,67210 วังชมภู เมืองเพชรบูรณ์ เพชรบูรณ์
5691,67000,67,67000 น้ำร้อน เมืองเพชรบูรณ์ เพชรบูรณ์
5692,67210,67,67210 ห้วยสะแก เมืองเพชรบูรณ์ เพชรบูรณ์
5693,67000,67,67000 ห้วยใหญ่ เมืองเพชรบูรณ์ เพชรบูรณ์
5694,67210,67,67210 ระวิง เมืองเพชรบูรณ์ เพชรบูรณ์
5695,67150,67,67150 ชนแดน ชนแดน เพชรบูรณ์
5696,67190,67,67190 ดงขุย ชนแดน เพชรบูรณ์
5697,67150,67,67150 ท่าข้าม ชนแดน เพชรบูรณ์
5698,67150,67,67150 พุทธบาท ชนแดน เพชรบูรณ์
5699,67150,67,67150 ลาดแค ชนแดน เพชรบูรณ์
5700,67190,67,67190 บ้านกล้วย ชนแดน เพชรบูรณ์
5701,67150,67,67150 ซับเปิม ชนแดน เพชรบูรณ์
5702,67150,67,67150 ซับพุทรา ชนแดน เพชรบูรณ์
5703,67190,67,67190 ตะกุดไร ชนแดน เพชรบูรณ์
5704,67150,67,67150 ศาลาลาย ชนแดน เพชรบูรณ์
5705,67110,67,67110 หล่มสัก หล่มสัก เพชรบูรณ์
5706,67110,67,67110 วัดป่า หล่มสัก เพชรบูรณ์
5707,67110,67,67110 ตาลเดี่ยว หล่มสัก เพชรบูรณ์
5708,67110,67,67110 ฝายนาแซง หล่มสัก เพชรบูรณ์
5709,67110,67,67110 หนองสว่าง หล่มสัก เพชรบูรณ์
5710,67110,67,67110 น้ำเฮี้ย หล่มสัก เพชรบูรณ์
5711,67110,67,67110 สักหลง หล่มสัก เพชรบูรณ์
5712,67110,67,67110 ท่าอิบุญ หล่มสัก เพชรบูรณ์
5713,67110,67,67110 บ้านโสก หล่มสัก เพชรบูรณ์
5714,67110,67,67110 บ้านติ้ว หล่มสัก เพชรบูรณ์
5715,67110,67,67110 ห้วยไร่ หล่มสัก เพชรบูรณ์
5716,67110,67,67110 น้ำก้อ หล่มสัก เพชรบูรณ์
5717,67110,67,67110 ปากช่อง หล่มสัก เพชรบูรณ์
5718,67110,67,67110 น้ำชุน หล่มสัก เพชรบูรณ์
5719,67110,67,67110 หนองไขว่ หล่มสัก เพชรบูรณ์
5720,67110,67,67110 ลานบ่า หล่มสัก เพชรบูรณ์
5721,67110,67,67110 บุ่งคล้า หล่มสัก เพชรบูรณ์
5722,67110,67,67110 บุ่งน้ำเต้า หล่มสัก เพชรบูรณ์
5723,67110,67,67110 บ้านกลาง หล่มสัก เพชรบูรณ์
5724,67110,67,67110 ช้างตะลูด หล่มสัก เพชรบูรณ์
5725,67110,67,67110 บ้านไร่ หล่มสัก เพชรบูรณ์
5726,67110,67,67110 ปากดุก หล่มสัก เพชรบูรณ์
5727,67110,67,67110 บ้านหวาย หล่มสัก เพชรบูรณ์
5728,67120,67,67120 หล่มเก่า หล่มเก่า เพชรบูรณ์
5729,67120,67,67120 นาซำ หล่มเก่า เพชรบูรณ์
5730,67120,67,67120 หินฮาว หล่มเก่า เพชรบูรณ์
5731,67120,67,67120 บ้านเนิน หล่มเก่า เพชรบูรณ์
5732,67120,67,67120 ศิลา หล่มเก่า เพชรบูรณ์
5733,67120,67,67120 นาแซง หล่มเก่า เพชรบูรณ์
5734,67120,67,67120 วังบาล หล่มเก่า เพชรบูรณ์
5735,67120,67,67120 นาเกาะ หล่มเก่า เพชรบูรณ์
5736,67120,67,67120 ตาดกลอย หล่มเก่า เพชรบูรณ์
5737,67130,67,67130 ท่าโรง วิเชียรบุรี เพชรบูรณ์
5738,67130,67,67130 สระประดู่ วิเชียรบุรี เพชรบูรณ์
5739,67130,67,67130 สามแยก วิเชียรบุรี เพชรบูรณ์
5740,67130,67,67130 โคกปรง วิเชียรบุรี เพชรบูรณ์
5741,67130,67,67130 น้ำร้อน วิเชียรบุรี เพชรบูรณ์
5742,67130,67,67130 บ่อรัง วิเชียรบุรี เพชรบูรณ์
5743,67180,67,67180 พุเตย วิเชียรบุรี เพชรบูรณ์
5744,67180,67,67180 พุขาม วิเชียรบุรี เพชรบูรณ์
5745,67180,67,67180 ภูน้ำหยด วิเชียรบุรี เพชรบูรณ์
5746,67180,67,67180 ซับสมบูรณ์ วิเชียรบุรี เพชรบูรณ์
5747,67130,67,67130 บึงกระจับ วิเชียรบุรี เพชรบูรณ์
5748,67180,67,67180 วังใหญ่ วิเชียรบุรี เพชรบูรณ์
5749,67130,67,67130 ยางสาว วิเชียรบุรี เพชรบูรณ์
5750,67180,67,67180 ซับน้อย วิเชียรบุรี เพชรบูรณ์
5751,67170,67,67170 ศรีเทพ ศรีเทพ เพชรบูรณ์
5752,67170,67,67170 สระกรวด ศรีเทพ เพชรบูรณ์
5753,67170,67,67170 คลองกระจัง ศรีเทพ เพชรบูรณ์
5754,67170,67,67170 นาสนุ่น ศรีเทพ เพชรบูรณ์
5755,67170,67,67170 โคกสะอาด ศรีเทพ เพชรบูรณ์
5756,67170,67,67170 หนองย่างทอย ศรีเทพ เพชรบูรณ์
5757,67170,67,67170 ประดู่งาม ศรีเทพ เพชรบูรณ์
5758,67140,67,67140 กองทูล หนองไผ่ เพชรบูรณ์
5759,67220,67,67220 นาเฉลียง หนองไผ่ เพชรบูรณ์
5760,67140,67,67140 บ้านโภชน์ หนองไผ่ เพชรบูรณ์
5761,67140,67,67140 ท่าแดง หนองไผ่ เพชรบูรณ์
5762,67140,67,67140 เพชรละคร หนองไผ่ เพชรบูรณ์
5763,67140,67,67140 บ่อไทย หนองไผ่ เพชรบูรณ์
5764,67220,67,67220 ห้วยโป่ง หนองไผ่ เพชรบูรณ์
5765,67140,67,67140 วังท่าดี หนองไผ่ เพชรบูรณ์
5766,67140,67,67140 บัววัฒนา หนองไผ่ เพชรบูรณ์
5767,67140,67,67140 หนองไผ่ หนองไผ่ เพชรบูรณ์
5768,67140,67,67140 วังโบสถ์ หนองไผ่ เพชรบูรณ์
5769,67220,67,67220 ยางงาม หนองไผ่ เพชรบูรณ์
5770,67140,67,67140 ท่าด้วง หนองไผ่ เพชรบูรณ์
5771,67160,67,67160 ซับสมอทอด บึงสามพัน เพชรบูรณ์
5772,67160,67,67160 ซับไม้แดง บึงสามพัน เพชรบูรณ์
5773,67160,67,67160 หนองแจง บึงสามพัน เพชรบูรณ์
5774,67160,67,67160 กันจุ บึงสามพัน เพชรบูรณ์
5775,67230,67,67230 วังพิกุล บึงสามพัน เพชรบูรณ์
5776,67160,67,67160 พญาวัง บึงสามพัน เพชรบูรณ์
5777,67160,67,67160 ศรีมงคล บึงสามพัน เพชรบูรณ์
5778,67160,67,67160 สระแก้ว บึงสามพัน เพชรบูรณ์
5779,67160,67,67160 บึงสามพัน บึงสามพัน เพชรบูรณ์
5780,67260,67,67260 น้ำหนาว น้ำหนาว เพชรบูรณ์
5781,67260,67,67260 หลักด่าน น้ำหนาว เพชรบูรณ์
5782,67260,67,67260 วังกวาง น้ำหนาว เพชรบูรณ์
5783,67260,67,67260 โคกมน น้ำหนาว เพชรบูรณ์
5784,67240,67,67240 วังโป่ง วังโป่ง เพชรบูรณ์
5785,67240,67,67240 ท้ายดง วังโป่ง เพชรบูรณ์
5786,67240,67,67240 ซับเปิบ วังโป่ง เพชรบูรณ์
5787,67240,67,67240 วังหิน วังโป่ง เพชรบูรณ์
5788,67240,67,67240 วังศาล วังโป่ง เพชรบูรณ์
5789,67270,67,67270 ทุ่งสมอ เขาค้อ เพชรบูรณ์
5790,67280,67,67280 แคมป์สน เขาค้อ เพชรบูรณ์
5791,67270,67,67270 เขาค้อ เขาค้อ เพชรบูรณ์
5792,67270,67,67270 ริมสีม่วง เขาค้อ เพชรบูรณ์
5793,67270,67,67270 สะเดาะพง เขาค้อ เพชรบูรณ์
5794,67270,67,67270 หนองแม่นา เขาค้อ เพชรบูรณ์
5795,67280,67,67280 เข็กน้อย เขาค้อ เพชรบูรณ์
5796,70000,70,70000 หน้าเมือง เมืองราชบุรี ราชบุรี
5797,70000,70,70000 เจดีย์หัก เมืองราชบุรี ราชบุรี
5798,70000,70,70000 ดอนตะโก เมืองราชบุรี ราชบุรี
5799,70000,70,70000 หนองกลางนา เมืองราชบุรี ราชบุรี
5800,70000,70,70000 ห้วยไผ่ เมืองราชบุรี ราชบุรี
5801,70000,70,70000 คุ้งน้ำวน เมืองราชบุรี ราชบุรี
5802,70000,70,70000 คุ้งกระถิน เมืองราชบุรี ราชบุรี
5803,70000,70,70000 อ่างทอง เมืองราชบุรี ราชบุรี
5804,70000,70,70000 โคกหม้อ เมืองราชบุรี ราชบุรี
5805,70000,70,70000 สามเรือน เมืองราชบุรี ราชบุรี
5806,70000,70,70000 พิกุลทอง เมืองราชบุรี ราชบุรี
5807,70000,70,70000 น้ำพุ เมืองราชบุรี ราชบุรี
5808,70000,70,70000 ดอนแร่ เมืองราชบุรี ราชบุรี
5809,70000,70,70000 หินกอง เมืองราชบุรี ราชบุรี
5810,70000,70,70000 เขาแร้ง เมืองราชบุรี ราชบุรี
5811,70000,70,70000 เกาะพลับพลา เมืองราชบุรี ราชบุรี
5812,70000,70,70000 หลุมดิน เมืองราชบุรี ราชบุรี
5813,70000,70,70000 บางป่า เมืองราชบุรี ราชบุรี
5814,70000,70,70000 พงสวาย เมืองราชบุรี ราชบุรี
5815,70000,70,70000 คูบัว เมืองราชบุรี ราชบุรี
5816,70000,70,70000 ท่าราบ เมืองราชบุรี ราชบุรี
5817,70000,70,70000 บ้านไร่ เมืองราชบุรี ราชบุรี
5818,70150,70,70150 จอมบึง จอมบึง ราชบุรี
5819,70150,70,70150 ปากช่อง จอมบึง ราชบุรี
5820,70150,70,70150 เบิกไพร จอมบึง ราชบุรี
5821,70150,70,70150 ด่านทับตะโก จอมบึง ราชบุรี
5822,70150,70,70150 แก้มอ้น จอมบึง ราชบุรี
5823,70150,70,70150 รางบัว จอมบึง ราชบุรี
5824,70150,70,70150 บ้านผึ้ง จอมบึง ราชบุรี
5825,70180,70,70180 สวนผึ้ง สวนผึ้ง ราชบุรี
5826,70180,70,70180 ป่าหวาย สวนผึ้ง ราชบุรี
5827,70180,70,70180 ท่าเคย สวนผึ้ง ราชบุรี
5828,70180,70,70180 ตะนาวศรี สวนผึ้ง ราชบุรี
5829,70130,70,70130 ดำเนินสะดวก ดำเนินสะดวก ราชบุรี
5830,70210,70,70210 ประสาทสิทธิ์ ดำเนินสะดวก ราชบุรี
5831,70130,70,70130 ศรีสุราษฎร์ ดำเนินสะดวก ราชบุรี
5832,70130,70,70130 ตาหลวง ดำเนินสะดวก ราชบุรี
5833,70130,70,70130 ดอนกรวย ดำเนินสะดวก ราชบุรี
5834,70130,70,70130 ดอนคลัง ดำเนินสะดวก ราชบุรี
5835,70210,70,70210 บัวงาม ดำเนินสะดวก ราชบุรี
5836,70130,70,70130 บ้านไร่ ดำเนินสะดวก ราชบุรี
5837,70130,70,70130 แพงพวย ดำเนินสะดวก ราชบุรี
5838,70130,70,70130 สี่หมื่น ดำเนินสะดวก ราชบุรี
5839,70130,70,70130 ท่านัด ดำเนินสะดวก ราชบุรี
5840,70130,70,70130 ขุนพิทักษ์ ดำเนินสะดวก ราชบุรี
5841,70130,70,70130 ดอนไผ่ ดำเนินสะดวก ราชบุรี
5842,70110,70,70110 บ้านโป่ง บ้านโป่ง ราชบุรี
5843,70110,70,70110 ท่าผา บ้านโป่ง ราชบุรี
5844,70190,70,70190 กรับใหญ่ บ้านโป่ง ราชบุรี
5845,70110,70,70110 ปากแรต บ้านโป่ง ราชบุรี
5846,70110,70,70110 หนองกบ บ้านโป่ง ราชบุรี
5847,70110,70,70110 หนองอ้อ บ้านโป่ง ราชบุรี
5848,70110,70,70110 ดอนกระเบื้อง บ้านโป่ง ราชบุรี
5849,70110,70,70110 สวนกล้วย บ้านโป่ง ราชบุรี
5850,70110,70,70110 นครชุมน์ บ้านโป่ง ราชบุรี
5851,70110,70,70110 บ้านม่วง บ้านโป่ง ราชบุรี
5852,70110,70,70110 คุ้งพยอม บ้านโป่ง ราชบุรี
5853,70110,70,70110 หนองปลาหมอ บ้านโป่ง ราชบุรี
5854,70110,70,70110 เขาขลุง บ้านโป่ง ราชบุรี
5855,70110,70,70110 เบิกไพร บ้านโป่ง ราชบุรี
5856,70110,70,70110 ลาดบัวขาว บ้านโป่ง ราชบุรี
5857,70160,70,70160 บางแพ บางแพ ราชบุรี
5858,70160,70,70160 วังเย็น บางแพ ราชบุรี
5859,70160,70,70160 หัวโพ บางแพ ราชบุรี
5860,70160,70,70160 วัดแก้ว บางแพ ราชบุรี
5861,70160,70,70160 ดอนใหญ่ บางแพ ราชบุรี
5862,70160,70,70160 ดอนคา บางแพ ราชบุรี
5863,70160,70,70160 โพหัก บางแพ ราชบุรี
5864,70120,70,70120 โพธาราม โพธาราม ราชบุรี
5865,70120,70,70120 ดอนกระเบื้อง โพธาราม ราชบุรี
5866,70120,70,70120 หนองโพ โพธาราม ราชบุรี
5867,70120,70,70120 บ้านเลือก โพธาราม ราชบุรี
5868,70120,70,70120 คลองตาคต โพธาราม ราชบุรี
5869,70120,70,70120 บ้านฆ้อง โพธาราม ราชบุรี
5870,70120,70,70120 บ้านสิงห์ โพธาราม ราชบุรี
5871,70120,70,70120 ดอนทราย โพธาราม ราชบุรี
5872,70120,70,70120 เจ็ดเสมียน โพธาราม ราชบุรี
5873,70120,70,70120 คลองข่อย โพธาราม ราชบุรี
5874,70120,70,70120 ชำแระ โพธาราม ราชบุรี
5875,70120,70,70120 สร้อยฟ้า โพธาราม ราชบุรี
5876,70120,70,70120 ท่าชุมพล โพธาราม ราชบุรี
5877,70120,70,70120 บางโตนด โพธาราม ราชบุรี
5878,70120,70,70120 เตาปูน โพธาราม ราชบุรี
5879,70120,70,70120 นางแก้ว โพธาราม ราชบุรี
5880,70120,70,70120 ธรรมเสน โพธาราม ราชบุรี
5881,70120,70,70120 เขาชะงุ้ม โพธาราม ราชบุรี
5882,70120,70,70120 หนองกวาง โพธาราม ราชบุรี
5883,70140,70,70140 ทุ่งหลวง ปากท่อ ราชบุรี
5884,70140,70,70140 วังมะนาว ปากท่อ ราชบุรี
5885,70140,70,70140 ดอนทราย ปากท่อ ราชบุรี
5886,70140,70,70140 หนองกระทุ่ม ปากท่อ ราชบุรี
5887,70140,70,70140 ปากท่อ ปากท่อ ราชบุรี
5888,70140,70,70140 ป่าไก่ ปากท่อ ราชบุรี
5889,70140,70,70140 วัดยางงาม ปากท่อ ราชบุรี
5890,70140,70,70140 อ่างหิน ปากท่อ ราชบุรี
5891,70140,70,70140 บ่อกระดาน ปากท่อ ราชบุรี
5892,70140,70,70140 ยางหัก ปากท่อ ราชบุรี
5893,70140,70,70140 วันดาว ปากท่อ ราชบุรี
5894,70140,70,70140 ห้วยยางโทน ปากท่อ ราชบุรี
5895,70170,70,70170 เกาะศาลพระ วัดเพลง ราชบุรี
5896,70170,70,70170 จอมประทัด วัดเพลง ราชบุรี
5897,70170,70,70170 วัดเพลง วัดเพลง ราชบุรี
5898,70180,70,70180 บ้านคา บ้านคา ราชบุรี
5899,70180,70,70180 บ้านบึง บ้านคา ราชบุรี
